2019-12-08,Oregon,84,Nebraska Omaha,61
2019-12-08,Penn,83,La Salle,65
2019-12-08,Penn St,76,Colgate,65
2019-12-08,Pepperdine,69,Jackson St,66
2019-12-08,Portland,76,Sacramento St,67
2019-12-08,Quinnipiac,88,Lafayette,77
2019-12-08,Rhode Island,79,Holy Cross,63
2019-12-08,Southern Illinois,83,Southeast Missouri St,73
2019-12-08,UC Santa Barbara,55,Arkansas Pine Bluff,45
2019-12-08,Seton Hall,84,Kentucky,83
2019-12-08,Siena,74,Robert Morris,71
2019-12-08,South Alabama,81,Tulane,60
2019-12-08,Syracuse,72,Georgetown,71
2019-12-08,Texas St,90,Houston Baptist,80
2019-12-08,Toledo,75,Marshall,74
2019-12-08,Tulsa,47,Kansas St,46
2019-12-08,UC Irvine,60,Montana,51
2019-12-08,UCF,70,Grambling St,45
2019-12-08,UCLA,65,Notre Dame,62
2019-12-08,UMBC,91,Drexel,76
2019-12-08,Utah St,76,Weber St,67
2019-12-08,Utah Valley,98,Northern Arizona,78
2019-12-08,Valparaiso,82,George Washington,79
2019-12-08,Vermont,71,Harvard,65
2019-12-08,Villanova,70,Saint Joseph's,58
2019-12-08,Western Carolina,71,UNC Asheville,59
2019-12-08,Western Kentucky,78,Arkansas,77
2019-12-08,Western Michigan,88,Youngstown St,77
2019-12-08,West Virginia,69,Pittsburgh,59
2019-12-08,William & Mary,76,Hampton,71
2019-12-09,Alabama,76,Arizona,73
2019-12-09,Chattanooga,83,VMI,65
2019-12-09,Columbia,74,Iona,71
2019-12-09,Delaware,88,St. Francis PA,83
2019-12-09,Duquesne,80,Longwood,71
2019-12-09,Evansville,89,Ball St,77
2019-12-09,Georgia Tech,73,Florida A&M,40
2019-12-09,Iowa St,101,Southern Univ,65
2019-12-09,Lipscomb,107,Navy,81
2019-12-09,LSU,91,Incarnate Word,50
2019-12-09,Montana St,95,Washington St,90
2019-12-09,Nevada,74,Grand Canyon,66
2019-12-09,Niagara,71,New Hampshire,67
2019-12-09,North Dakota,83,Milwaukee,72
2019-12-09,Old Dominion,79,Fairfield,69
2019-12-09,Samford,77,Alabama A&M,59
2019-12-09,San Diego,82,Cal St Northridge,68
2019-12-09,St. John's,89,Princeton,74
2019-12-09,Saint Louis,65,Oregon St,61
2019-12-09,Tennessee,76,Gonzaga,73
2019-12-09,Tennessee St,64,Coppin St,55
2019-12-09,Texas,72,Purdue,68
2019-12-09,Virginia,57,VCU,49
2019-12-09,Virginia Tech,81,South Carolina St,44
2019-12-09,Washington,70,Seattle,62
2019-12-09,Wofford,82,Coastal Carolina,71
2019-12-10,Dartmouth,82,Sacred Heart,73
2019-12-10,Hofstra,80,Manhattan,50
2019-12-10,Marshall,76,Morehead St,64
2019-12-10,Pacific,74,Long Beach St,68
2019-12-10,Saint Mary's,81,Cal St Fullerton,66
2019-12-11,Colorado,78,New Mexico,75
2019-12-11,Denver,90,Wyoming,87
2019-12-11,Furman,77,Charleston Southern,69
2019-12-11,Liberty,79,South Carolina St,55
2019-12-11,Louisiana Tech,96,Mississippi Valley St,80
2019-12-11,Maryland,94,Loyola MD,71
2019-12-11,Minnesota,80,North Florida,71
2019-12-11,NJIT,53,Fordham,50
2019-12-11,Penn,78,Villanova,75
2019-12-11,South Dakota St,139,Savannah St,72
2019-12-11,St. Francis NY,75,UMass Lowell,69
2019-12-11,Towson,80,UMBC,76
2019-12-11,UCF,95,Georgia Southern,88
2019-12-11,Louisiana Lafayette,122,Prairie View A&M,90
2019-12-11,Louisiana Monroe,72,Grambling St,67
2019-12-11,Yale,71,Albany,63
2019-12-12,Boise St,67,Alabama St,57
2019-12-12,Boston College,82,Columbia,73
2019-12-12,BYU,85,Portland St,66
2019-12-12,DePaul,104,Chicago St,70
2019-12-12,Fairleigh Dickinson,93,Army,84
2019-12-12,Georgia St,95,Chattanooga,88
2019-12-12,Hartford,91,Bryant,74
2019-12-12,Houston,82,LSU,76
2019-12-12,Louisville,72,Lipscomb,68
2019-12-12,Mississippi,69,Southeastern Louisiana,47
2019-12-12,Murray St,80,Southern Illinois,52
2019-12-12,Oregon,65,San Diego,55
2019-12-12,Presbyterian,103,VMI,70
2019-12-12,Rider,81,Norfolk St,71
2019-12-12,Stony Brook,83,LIU Brooklyn,79
2019-12-12,Temple,65,Massachusetts,63
2019-12-12,Texas Tech,79,Northwestern St,44
2019-12-12,UNC Greensboro,77,Coppin St,54
2019-12-12,Wichita St,69,Jacksonville St,65
2019-12-13,Cal St Bakersfield,86,Lamar,65
2019-12-13,Dartmouth,78,Boston University,68
2019-12-13,Duquesne,72,Maryland Eastern Shore,57
2019-12-13,FIU,102,North Florida,89
2019-12-13,Gardner Webb,81,Kennesaw St,77
2019-12-13,McNeese St,77,North Carolina Central,61
2019-12-13,Samford,77,Morehead St,72
2019-12-13,San Francisco,85,Eastern Washington,63
2019-12-13,Santa Clara,82,Mississippi Valley St,54
2019-12-13,Tulsa,70,New Orleans,60
2019-12-13,Milwaukee,69,UMKC,66
2019-12-13,Wisconsin,101,Savannah St,60
2019-12-14,Arkansas St,75,Florida Atlantic,71
2019-12-14,Creighton,86,Green Bay,65
2019-12-14,DePaul,90,Illinois Chicago,70
2019-12-14,George Washington,70,Howard,64
2019-12-15,Arizona St,76,Georgia,74
2019-12-15,Arkansas,79,UTSA,67
2019-12-15,Auburn,75,UAB,71
2019-12-15,Austin Peay,95,Fort Wayne,68
2019-12-15,Baylor,58,Arizona,49
2019-12-15,Belmont,74,UCLA,72
2019-12-15,Boston University,75,Nicholls St,63
2019-12-15,Buffalo,73,Southern Illinois,65
2019-12-15,California,67,Cal Poly,66
2019-12-15,The Citadel,86,Southeast Missouri St,74
2019-12-15,Clemson,74,Radford,66
2019-12-15,College of Charleston,83,VCU,79
2019-12-15,Colgate,82,Marist,66
2019-12-15,Connecticut,61,Manhattan,46
2019-12-15,Dartmouth,61,Albany,52
2019-12-15,Eastern Illinois,73,Bradley,66
2019-12-15,Furman,93,UNC Wilmington,50
2019-12-15,Grambling St,70,Portland,58
2019-12-15,High Point,86,Western Carolina,59
2019-12-15,Illinois,73,East Tennessee St,55
2019-12-15,Indiana,71,Butler,68
2019-12-15,Iowa,77,Northern Iowa,54
2019-12-15,Iowa St,77,Drake,68
2019-12-15,IUPUI,82,Western Illinois,68
2019-12-15,Jacksonville,79,Bethune Cookman,71
2019-12-15,Jacksonville St,55,Evansville,50
2019-12-15,Kansas,74,Villanova,71
2019-12-15,Kansas St,71,Georgia St,59
2019-12-15,Kennesaw St,73,Tennessee Tech,68
2019-12-15,Kentucky,88,Utah,61
2019-12-15,Louisiana Tech,83,Louisiana Lafayette,62
2019-12-15,Louisville,83,Kent St,70
2019-12-15,Loyola Marymount,85,Portland St,58
2019-12-15,LSU,78,Saint Mary's,74
2019-12-15,Marshall,75,Akron,74
2019-12-15,Michigan,70,Western Michigan,62
2019-12-15,Mississippi St,70,Cincinnati,59
2019-12-15,UMKC,80,McNeese St,67
2019-12-15,Murray St,74,Jackson St,57
2019-12-15,North Dakota St,74,Missouri St,67
2019-12-15,North Carolina A&T,78,Tennessee St,76
2019-12-15,North Carolina St,89,Penn St,78
2019-12-15,Nebraska Omaha,89,Idaho,80
2019-12-15,Nevada,72,South Dakota St,68
2019-12-15,NJIT,90,Fairleigh Dickinson,80
2019-12-15,North Carolina,103,Gonzaga,90
2019-12-15,North Florida,68,Charleston Southern,61
2019-12-15,Northwestern St,69,Southern Univ,66
2019-12-15,Notre Dame,88,Purdue,80
2019-12-15,Ohio,63,Detroit,61
2019-12-15,Ohio St,73,Bucknell,71
2019-12-15,Oklahoma,81,USC,70
2019-12-15,Old Dominion,68,Syracuse,62
2019-12-15,Oral Roberts,59,Richmond,52
2019-12-15,Oregon,66,Boise St,54
2019-12-15,Pittsburgh,78,Maryland Eastern Shore,43
2019-12-15,Princeton,85,Iona,81
2019-12-15,Rider,69,Robert Morris,50
2019-12-15,San Diego,85,Northern Colorado,65
2019-12-15,San Jose St,79,Northern Arizona,74
2019-12-15,UC Santa Barbara,99,Rice,89
2019-12-15,USC Upstate,88,South Carolina St,84
2019-12-15,Seton Hall,72,Rutgers,66
2019-12-15,SMU,81,Georgetown,73
2019-12-15,South Florida,76,Appalachian St,69
2019-12-15,Southern Utah,78,Pepperdine,69
2019-12-15,St. Francis NY,56,Saint Peter's,53
2019-12-15,Stanford,78,Eastern Washington,62
2019-12-15,Temple,77,Davidson,75
2019-12-15,Tennessee,102,Memphis,92
2019-12-15,Texas,98,Grand Canyon,60
2019-12-15,Texas A&M,67,Oregon St,64
2019-12-15,Texas St,77,UT Rio Grande Valley,68
2019-12-15,Texas Tech,82,Abilene Christian,48
2019-12-15,Toledo,84,Middle Tennessee,62
2019-12-15,UC Irvine,86,Denver,52
2019-12-15,Louisiana Monroe,74,Stephen F. Austin,58
2019-12-15,UNC Greensboro,53,North Alabama,48
2019-12-15,UNLV,92,BYU,90
2019-12-15,Utah St,86,Alabama St,48
2019-12-15,Utah Valley,75,Weber St,63
2019-12-15,Virginia Tech,73,Washington,61
2019-12-15,Wichita St,63,Southern Miss,60
2019-12-15,Wofford,92,UNC Asheville,49
2019-12-15,Xavier,95,Eastern Kentucky,77
2019-12-15,Youngstown St,58,Binghamton,48
2019-12-16,Boston College,77,Fairfield,67
2019-12-16,Canisius,92,Elon,91
2019-12-16,Coastal Carolina,69,North Carolina Central,65
2019-12-16,Drexel,92,Quinnipiac,83
2019-12-16,Duquesne,72,Maine,46
2019-12-16,Florida Gulf Coast,76,UMBC,53
2019-12-16,Fordham,74,Howard,67
2019-12-16,Hartford,87,Oakland,82
2019-12-16,Hawaii,76,Mississippi Valley St,51
2019-12-16,Houston,68,Saint Louis,64
2019-12-16,Illinois St,88,Cleveland St,77
2019-12-16,Loyola Chicago,80,Norfolk St,49
2019-12-16,Michigan St,104,Green Bay,83
2019-12-16,Mississippi,90,Chattanooga,70
2019-12-16,Northern Kentucky,72,Miami OH,66
2019-12-16,Nebraska,79,Oklahoma St,56
2019-12-16,New Mexico,82,Central Arkansas,70
2019-12-16,Niagara,77,Cornell,74
2019-12-16,Pacific,79,Cal St Northridge,77
2019-12-16,Providence,87,Central Connecticut,63
2019-12-16,Rhode Island,83,West Virginia,70
2019-12-16,San Francisco,68,Cal St Fullerton,54
2019-12-16,South Dakota,68,Colorado St,63
2019-12-16,St. John's,73,Wagner,58
2019-12-16,Stony Brook,74,Delaware,68
2019-12-16,TCU,90,Indiana St,70
2019-12-16,Troy,87,Western Kentucky,81
2019-12-16,Tulsa,72,Dayton,67
2019-12-16,UCF,90,Stetson,65
2019-12-16,UTEP,68,UC Riverside,56
2019-12-16,Vermont,75,Northeastern,70
2019-12-17,Ball St,77,Valparaiso,61
2019-12-17,Cornell,70,Longwood,64
2019-12-17,Drake,79,SIU Edwardsville,66
2019-12-17,Florida St,85,Southeast Missouri St,68
2019-12-17,Gardner Webb,79,Georgia Tech,69
2019-12-17,Illinois Chicago,63,Incarnate Word,57
2019-12-17,Montana,60,North Dakota St,53
2019-12-17,Northern Illinois,91,Western Illinois,76
2019-12-17,New Mexico St,74,Northern Colorado,62
2019-12-17,Northwestern,88,Chicago St,46
2019-12-17,Oregon St,82,Pepperdine,67
2019-12-17,Samford,85,Houston Baptist,61
2019-12-17,Seattle,67,Portland,56
2019-12-17,Tulane,77,Texas Southern,70
2019-12-17,Utah,93,Florida A&M,64
2019-12-17,Vanderbilt,81,Arizona St,65
2019-12-17,Wake Forest,67,Davidson,63
2019-12-17,Washington St,94,Rider,80
2019-12-17,Cal Baptist,73,Southeastern Louisiana,52
2019-12-18,Akron,82,Tennessee St,60
2019-12-18,Alabama,84,Liberty,75
2019-12-18,Arkansas St,71,Missouri St,63
2019-12-18,Buffalo,71,Syracuse,59
2019-12-18,Butler,76,Presbyterian,67
2019-12-18,Charlotte,55,East Carolina,49
2019-12-18,The Citadel,82,Campbell,76
2019-12-18,Clemson,78,Charleston Southern,51
2019-12-18,College of Charleston,83,Siena,58
2019-12-18,Connecticut,97,Drexel,65
2019-12-18,Cal St Bakersfield,74,Cal Poly,61
2019-12-18,Denver,76,Montana St,64
2019-12-18,Duke,101,Princeton,50
2019-12-18,Elon,76,Kennesaw St,67
2019-12-18,Florida,71,Mercer,63
2019-12-18,Georgia Southern,79,Bradley,74
2019-12-18,Georgetown,83,Appalachian St,73
2019-12-18,Georgia,81,Oakland,69
2019-12-18,Gonzaga,89,UT Arlington,55
2019-12-18,Iowa,78,Western Carolina,60
2019-12-18,Fort Wayne,87,IUPUI,77
2019-12-18,Jacksonville St,64,North Alabama,50
2019-12-18,Kansas,89,South Dakota,53
2019-12-18,Marquette,92,North Dakota,66
2019-12-18,Missouri,71,Xavier,56
2019-12-18,Mount St. Mary's,56,American Univ,55
2019-12-18,Murray St,66,Evansville,64
2019-12-18,North Texas,74,New Mexico,65
2019-12-18,Notre Dame,69,Binghamton,56
2019-12-18,Ohio St,75,Youngstown St,56
2019-12-18,Oklahoma,83,Creighton,70
2019-12-18,Oregon,71,Florida A&M,64
2019-12-18,Providence,73,Albany,43
2019-12-18,Rice,75,UT Rio Grande Valley,67
2019-12-18,South Dakota St,74,Eastern Washington,64
2019-12-18,Sam Houston St,78,Alabama St,57
2019-12-18,Santa Clara,102,USC,92
2019-12-18,Stephen F. Austin,59,Baylor,58
2019-12-18,South Florida,82,FIU,73
2019-12-18,Stanford,78,San Jose St,73
2019-12-18,Stetson,80,UNC Asheville,74
2019-12-18,Tennessee Martin,75,Chattanooga,72
2019-12-18,UAB,76,Alcorn St,49
2019-12-18,Louisiana Lafayette,80,McNeese St,67
2019-12-18,Louisiana Monroe,95,Nicholls St,68
2019-12-18,UNC Greensboro,65,Radford,58
2019-12-18,Vermont,83,St. Bonaventure,76
2019-12-18,Wright St,78,Morehead St,67
2019-12-19,Arizona,61,Montana,42
2019-12-19,Belmont,80,Western Kentucky,74
2019-12-19,Central Michigan,81,UMKC,72
2019-12-19,Cincinnati,93,UCLA,64
2019-12-19,Cleveland St,82,Niagara,60
2019-12-19,Dayton,85,Western Michigan,72
2019-12-19,Delaware St,73,Delaware,71
2019-12-19,DePaul,81,Incarnate Word,71
2019-12-19,Drake,76,Rider,58
2019-12-19,Fairleigh Dickinson,83,Saint Peter's,74
2019-12-19,Florida St,95,North Florida,81
2019-12-19,Fresno St,95,California,73
2019-12-19,Georgia St,86,UNC Wilmington,71
2019-12-19,Georgia Tech,69,Arkansas,65
2019-12-19,Grambling St,69,Southeastern Louisiana,68
2019-12-19,Grand Canyon,73,Northern Iowa,62
2019-12-19,Hofstra,71,Stony Brook,64
2019-12-19,Indiana,86,Central Arkansas,53
2019-12-19,Kansas St,55,Southern Miss,51
2019-12-19,Lamar,80,Texas Southern,72
2019-12-19,Loyola Marymount,70,Boise St,69
2019-12-19,Marist,58,New Hampshire,49
2019-12-19,Memphis,99,Little Rock,89
2019-12-19,Miami FL,80,Houston Baptist,73
2019-12-19,Mississippi St,98,Wofford,87
2019-12-19,North Carolina St,78,Auburn,71
2019-12-19,Nebraska Omaha,85,UC Santa Barbara,74
2019-12-19,New Mexico St,92,Cal St Northridge,57
2019-12-19,Old Dominion,63,Richmond,54
2019-12-19,Penn St,73,Duquesne,67
2019-12-19,Quinnipiac,87,Bethune Cookman,63
2019-12-19,San Francisco,76,Northern Arizona,60
2019-12-19,Seton Hall,90,Sacred Heart,76
2019-12-19,South Alabama,79,Alabama A&M,67
2019-12-19,St. John's,86,St. Francis NY,52
2019-12-19,Saint Louis,74,North Carolina Central,65
2019-12-19,Saint Mary's,85,Bucknell,56
2019-12-19,Tennessee,83,Samford,70
2019-12-19,Texas A&M,71,Valparaiso,49
2019-12-19,Toledo,86,Cornell,70
2019-12-19,UC Irvine,52,Eastern Michigan,48
2019-12-19,Utah Valley,88,Idaho St,77
2019-12-19,Virginia,69,South Carolina,52
2019-12-19,Virginia Tech,82,North Carolina A&T,60
2019-12-19,Washington St,89,SIU Edwardsville,73
2019-12-19,Wichita St,84,Oral Roberts,63
2019-12-19,Cal Baptist,79,Southern Univ,76
2019-12-20,Albany,77,Manhattan,67
2019-12-20,Ball St,98,Howard,71
2019-12-20,Cal St Bakersfield,76,Portland St,71
2019-12-20,Duke,69,Texas Tech,58
2019-12-20,Fordham,75,James Madison,48
2019-12-20,Holy Cross,65,Canisius,63
2019-12-20,Houston,60,Utah St,50
2019-12-20,Long Beach St,67,Pepperdine,66
2019-12-20,Miami OH,79,South Carolina St,55
2019-12-20,Northern Kentucky,65,Northern Illinois,62
2019-12-20,North Texas,77,Arkansas Pine Bluff,66
2019-12-20,Notre Dame,100,Jacksonville,74
2019-12-20,Pittsburgh,99,New Orleans,57
2019-12-20,Purdue,95,Ohio,67
2019-12-20,Seattle,102,Prairie View A&M,64
2019-12-20,Tennessee Tech,91,Savannah St,80
2019-12-20,UTSA,64,Texas A&M Corpus Chris,50
2019-12-20,Western Illinois,81,Chicago St,52
2019-12-20,Winthrop,88,Maryland Eastern Shore,74
2019-12-20,Yale,66,Monmouth,58
2019-12-21,Abilene Christian,70,Southeast Missouri St,68
2019-12-21,Alabama,73,Penn St,64
2019-12-21,Austin Peay,88,Campbell,75
2019-12-21,Baylor,57,Oregon,47
2019-12-21,Bethune Cookman,74,Boston University,66
2019-12-21,Binghamton,68,LIU Brooklyn,67
2019-12-21,Bowling Green,73,Western Carolina,52
2019-12-21,Bryant,68,Dartmouth,67
2019-12-21,Butler,71,UC Irvine,54
2019-12-21,California,88,San Jose St,80
2019-12-21,College of Charleston,73,Coastal Carolina,71
2019-12-21,East Tennessee St,76,Wyoming,53
2019-12-21,George Mason,84,Navy,63
2019-12-21,Gonzaga,101,Denver,40
2019-12-21,Iowa St,101,Eastern Illinois,53
2019-12-21,Kent St,66,Oregon St,63
2019-12-21,La Salle,80,Alabama A&M,57
2019-12-21,Liberty,73,Alabama St,55
2019-12-21,Lipscomb,91,Vermont,66
2019-12-21,Longwood,77,Stetson,63
2019-12-21,Louisville,73,Robert Morris,59
2019-12-21,LSU,75,Furman,57
2019-12-21,UMass Lowell,97,Loyola MD,79
2019-12-21,Marquette,103,Buffalo,85
2019-12-21,Massachusetts,85,Fairleigh Dickinson,84
2019-12-21,Mercer,77,UNC Wilmington,73
2019-12-21,Michigan St,99,Oakland,69
2019-12-21,Minnesota,86,North Carolina A&T,67
2019-12-21,Mississippi,74,Middle Tennessee,56
2019-12-21,Morehead St,74,IUPUI,70
2019-12-21,Nebraska Omaha,83,Rice,66
2019-12-21,Norfolk St,75,UTEP,62
2019-12-21,Northeastern,64,St. Bonaventure,59
2019-12-21,Oklahoma,76,Northwestern,69
2019-12-21,Oklahoma St,82,Central Arkansas,73
2019-12-21,Portland,54,Florida A&M,39
2019-12-21,Princeton,81,Lafayette,79
2019-12-21,Providence,71,Texas,65
2019-12-21,Radford,80,Georgia Southern,68
2019-12-21,Santa Clara,77,Idaho,56
2019-12-21,South Florida,83,Alcorn St,44
2019-12-21,Southern Miss,66,South Dakota,60
2019-12-21,Towson,73,Tulane,55
2019-12-21,Troy,74,UAB,73
2019-12-21,UCF,77,Illinois St,56
2019-12-21,Louisiana Monroe,80,Coppin St,63
2019-12-21,USC,91,Southern Utah,49
2019-12-21,UT Arlington,75,Cal Poly,70
2019-12-21,Utah,76,Northern Arizona,62
2019-12-21,VMI,89,North Alabama,68
2019-12-21,Washington,57,Sacramento St,41
2019-12-21,Xavier,69,Detroit,55
2019-12-22,Alabama A&M,67,Tulane,59
2019-12-22,American Univ,82,Maryland Eastern Shore,58
2019-12-22,Arizona,70,UC Davis,68
2019-12-22,Arizona St,80,Kansas,76
2019-12-22,Arkansas,73,Texas St,70
2019-12-22,Auburn,93,Murray St,88
2019-12-22,Austin Peay,75,Liberty,66
2019-12-22,Boise St,83,Pacific,71
2019-12-22,Boston College,65,DePaul,62
2019-12-22,Bradley,63,Southeastern Louisiana,60
2019-12-22,Brown,78,Marist,53
2019-12-22,Bucknell,84,Rhode Island,82
2019-12-22,Central Michigan,81,Jackson St,72
2019-12-22,Campbell,70,Alabama St,69
2019-12-22,Central Connecticut,93,Maine,90
2019-12-22,Cincinnati,77,South Carolina St,56
2019-12-22,Clemson,78,South Carolina,68
2019-12-22,Cal St Northridge,85,SIU Edwardsville,79
2019-12-22,Dayton,81,Presbyterian,69
2019-12-22,Drake,66,New Mexico St,63
2019-12-22,Duquesne,85,Eastern Kentucky,84
2019-12-22,East Tennessee St,89,Norfolk St,61
2019-12-22,Evansville,80,Green Bay,75
2019-12-22,Fairfield,63,New Hampshire,57
2019-12-22,Florida,77,Florida Gulf Coast,56
2019-12-22,Florida St,81,Saint Louis,59
2019-12-22,Fresno St,93,Tennessee Martin,53
2019-12-22,Georgetown,102,Little Rock,94
2019-12-22,Georgia,70,Georgia Tech,59
2019-12-22,Grand Canyon,85,Mississippi Valley St,64
2019-12-22,Hampton,89,Howard,82
2019-12-22,Harvard,75,George Washington,61
2019-12-22,Holy Cross,60,Siena,57
2019-12-22,Indiana,94,Jacksonville,64
2019-12-22,Indiana St,72,Colorado,67
2019-12-22,Iowa,110,Savannah St,64
2019-12-22,Kansas St,69,Vanderbilt,58
2019-12-22,Kentucky,80,North Carolina,72
2019-12-22,La Salle,57,Towson,51
2019-12-22,Lehigh,88,St. Francis PA,76
2019-12-22,Long Beach St,64,Colorado St,61
2019-12-22,Louisiana Tech,73,Texas A&M Corpus Chris,68
2019-12-22,Memphis,99,Tennessee St,41
2019-12-22,Miami FL,75,Florida Atlantic,55
2019-12-22,Michigan,71,Air Force,50
2019-12-22,Mississippi St,67,Wright St,63
2019-12-22,Missouri,79,Illinois,63
2019-12-22,UMKC,95,Elon,59
2019-12-22,Missouri St,93,Arkansas Pine Bluff,72
2019-12-22,Montana,85,South Dakota St,74
2019-12-22,Northern Illinois,100,Chicago St,59
2019-12-22,North Carolina St,98,USC Upstate,71
2019-12-22,Nebraska,86,Cal St Fullerton,62
2019-12-22,Nevada,68,Akron,62
2019-12-22,Niagara,78,Army,66
2019-12-22,Northern Iowa,64,North Dakota,62
2019-12-22,Ohio St,80,UCLA,66
2019-12-22,Old Dominion,76,Morgan St,53
2019-12-22,Penn,75,New Mexico,65
2019-12-22,Richmond,74,High Point,59
2019-12-22,Rider,74,Northern Colorado,67
2019-12-22,Rutgers,68,Columbia,65
2019-12-22,San Diego,82,Washington St,75
2019-12-22,San Diego St,90,BYU,81
2019-12-22,San Francisco,74,Stanford,65
2019-12-22,UC Santa Barbara,84,Idaho St,65
2019-12-22,Seton Hall,78,Maryland,74
2019-12-22,SMU,81,Cornell,53
2019-12-22,St. John's,104,Sacred Heart,82
2019-12-22,Saint Joseph's,45,Loyola Chicago,42
2019-12-22,Stony Brook,76,Quinnipiac,73
2019-12-22,Syracuse,82,Arkansas St,52
2019-12-22,TCU,82,Charlotte,57
2019-12-22,Temple,82,Drexel,64
2019-12-22,Tennessee,83,Wake Forest,64
2019-12-22,Texas A&M,92,Marshall,68
2019-12-22,Tulsa,69,Oral Roberts,59
2019-12-22,UT Rio Grande Valley,68,McNeese St,64
2019-12-22,UC Riverside,60,Loyola Marymount,53
2019-12-22,UNC Greensboro,83,Samford,75
2019-12-22,UNLV,73,Hawaii,59
2019-12-22,Utah Valley,85,Sam Houston St,79
2019-12-22,UTEP,76,Wyoming,65
2019-12-22,VCU,70,Wichita St,54
2019-12-22,Villanova,81,Connecticut,58
2019-12-22,Virginia,72,William & Mary,40
2019-12-22,Western Kentucky,71,Saint Mary's,68
2019-12-22,Wagner,77,Hartford,68
2019-12-22,Weber St,83,Delaware St,69
2019-12-22,West Virginia,74,Jacksonville St,72
2019-12-22,Milwaukee,67,Western Michigan,66
2019-12-22,Winthrop,79,Southern Illinois,71
2019-12-22,Wisconsin,84,Grambling St,53
2019-12-22,Yale,99,Iona,84
2019-12-23,Cal St Northridge,81,Rider,80
2019-12-23,Drake,110,San Diego,103
2019-12-23,SIU Edwardsville,82,Northern Colorado,72
2019-12-23,Hawaii,70,Colorado,62
2019-12-23,Houston,75,Coppin St,44
2019-12-23,Indiana St,84,UNLV,79
2019-12-23,New Mexico St,75,Washington St,72
2019-12-23,Rhode Island,75,Charlotte,61
2019-12-23,St. Francis NY,72,Manhattan,56
2019-12-23,TCU,82,Bucknell,65
2019-12-25,Bucknell,97,UNLV,72
2019-12-25,Colorado,68,Charlotte,53
2019-12-25,Hawaii,68,Rhode Island,60
2019-12-25,TCU,83,Indiana St,69
2019-12-27,Creighton,89,UMKC,53
2019-12-28,Air Force,72,UC Riverside,60
2019-12-28,Arkansas,76,Austin Peay,65
2019-12-28,Detroit,78,Youngstown St,66
2019-12-28,East Carolina,77,North Carolina A&T,57
2019-12-28,Georgia Tech,87,Kennesaw St,57
2019-12-28,Gonzaga,96,North Alabama,51
2019-12-28,Hofstra,91,Delaware,46
2019-12-28,Illinois Chicago,75,Wright St,72
2019-12-28,Kent St,70,Albany,68
2019-12-28,Loyola Marymount,77,UC Davis,59
2019-12-28,LSU,81,Louisiana Monroe,69
2019-12-28,Marquette,84,Southern Univ,41
2019-12-28,Northern Kentucky,92,IUPUI,77
2019-12-28,North Carolina St,97,Loyola MD,64
2019-12-28,Nebraska Omaha,91,Denver,84
2019-12-28,Northeastern,93,Drexel,83
2019-12-28,Oakland,89,Cleveland St,77
2019-12-28,South Dakota St,100,Western Illinois,58
2019-12-28,Texas,76,UT Arlington,56
2019-12-28,Texas Tech,71,UT Rio Grande Valley,46
2019-12-28,Towson,77,Elon,60
2019-12-28,Virginia Tech,85,Maryland Eastern Shore,40
2019-12-28,William & Mary,79,James Madison,74
2019-12-29,Auburn,95,North Florida,49
2019-12-29,Ball St,116,Delaware St,57
2019-12-29,Baylor,84,New Orleans,44
2019-12-29,Brown,82,San Diego St,61
2019-12-29,Buffalo,87,Canisius,72
2019-12-29,College of Charleston,73,UNC Wilmington,66
2019-12-29,Cal St Fullerton,79,Portland,64
2019-12-29,Cal St Northridge,94,Morgan St,86
2019-12-29,Dayton,94,Georgia Southern,90
2019-12-29,East Tennessee St,79,Furman,56
2019-12-29,Florida Atlantic,73,Illinois,71
2019-12-29,Florida,77,Butler,43
2019-12-29,George Washington,71,American Univ,67
2019-12-29,Gardner Webb,73,Wake Forest,69
2019-12-29,Georgetown,102,Howard,67
2019-12-29,Hartford,65,Marist,56
2019-12-29,Harvard,71,Mercer,67
2019-12-29,Hawaii,71,Alabama A&M,63
2019-12-29,Houston,80,NJIT,59
2019-12-29,Idaho St,72,Idaho,55
2019-12-29,Iowa,72,Bryant,67
2019-12-29,Fort Wayne,84,North Dakota,73
2019-12-29,Kansas,87,Eastern Michigan,63
2019-12-29,Kansas St,59,George Mason,58
2019-12-29,Kentucky,71,Louisville,58
2019-12-29,Liberty,73,UCLA,58
2019-12-29,Longwood,110,The Citadel,94
2019-12-29,Louisiana Tech,71,Southern Miss,56
2019-12-29,UMass Lowell,100,Sacred Heart,91
2019-12-29,Maryland,78,Radford,64
2019-12-29,Memphis,96,Florida A&M,65
2019-12-29,Miami FL,73,Campbell,62
2019-12-29,Michigan St,88,Northern Illinois,60
2019-12-29,Mississippi,87,Florida Gulf Coast,57
2019-12-29,Mississippi St,103,BYU,81
2019-12-29,Missouri,75,Morehead St,61
2019-12-29,Montana,86,Northern Arizona,73
2019-12-29,Montana St,92,Southern Utah,62
2019-12-29,Northern Colorado,70,Sacramento St,65
2019-12-29,North Dakota St,71,South Dakota,65
2019-12-29,Nevada,86,Utah,71
2019-12-29,Niagara,83,Norfolk St,75
2019-12-29,North Carolina,82,Davidson,60
2019-12-29,North Texas,103,Rice,87
2019-12-29,Notre Dame,63,Coppin St,56
2019-12-29,Ohio St,82,High Point,64
2019-12-29,Oklahoma St,69,Texas A&M Corpus Chris,59
